,index,Date,State,Residents.Initiated,Month,Year,Population_Dec2021,Residents.Initiated.Rate,Prioritization?,Date_prioritized,Phase_state,Mono.Initiated.Coverage,Days,Days_since_last
56,845,2022-03-13,Colorado,12736.0,3,2022,14271.0,0.8924392123887604,no,,,0.8924392123887604,399,7.0
57,846,2022-03-20,Colorado,12736.0,3,2022,14271.0,0.8924392123887604,no,,,0.8924392123887604,406,7.0
58,847,2022-03-27,Colorado,12783.0,3,2022,14271.0,0.8957326045827202,no,,,0.8957326045827202,413,7.0
59,848,2022-04-03,Colorado,12785.0,4,2022,14271.0,0.8958727489313993,no,,,0.8958727489313993,420,7.0
60,849,2022-04-10,Colorado,12793.0,4,2022,14271.0,0.8964333263261159,no,,,0.8964333263261159,427,7.0
61,850,2022-04-17,Colorado,12796.0,4,2022,14271.0,0.8966435428491346,no,,,0.8966435428491346,434,7.0
62,851,2022-04-24,Colorado,12803.0,4,2022,14271.0,0.8971340480695116,no,,,0.8971340480695116,441,7.0
63,852,2022-05-01,Colorado,12803.0,5,2022,14271.0,0.8971340480695116,no,,,0.8971340480695116,448,7.0
64,853,2022-05-08,Colorado,12833.0,5,2022,14271.0,0.8992362132996987,no,,,0.8992362132996987,455,7.0
65,854,2022-05-15,Colorado,12833.0,5,2022,14271.0,0.8992362132996987,no,,,0.8992362132996987,462,7.0
66,855,2022-05-22,Colorado,12837.0,5,2022,14271.0,0.899516501997057,no,,,0.899516501997057,469,7.0
67,856,2022-05-29,Colorado,12860.0,5,2022,14271.0,0.9011281620068671,no,,,0.9011281620068671,476,7.0
68,857,2022-06-05,Colorado,12866.0,6,2022,14271.0,0.9015485950529045,no,,,0.9015485950529045,483,7.0
69,859,2022-06-19,Colorado,12875.0,6,2022,14271.0,0.9021792446219606,no,,,0.9021792446219606,497,14.0
70,860,2022-06-26,Colorado,12881.0,6,2022,14271.0,0.9025996776679981,no,,,0.9025996776679981,504,7.0
71,861,2022-07-03,Colorado,12901.0,7,2022,14271.0,0.9040011211547895,no,,,0.9040011211547895,511,7.0
72,863,2022-07-17,Colorado,12922.0,7,2022,14271.0,0.9054726368159204,no,,,0.9054726368159204,525,14.0
73,864,2022-07-24,Colorado,12926.0,7,2022,14271.0,0.9057529255132787,no,,,0.9057529255132787,532,7.0
74,868,2022-08-21,Colorado,12980.0,8,2022,14271.0,0.9095368229276154,no,,,0.9095368229276154,560,28.0
75,869,2022-08-28,Colorado,12980.0,8,2022,14271.0,0.9095368229276154,no,,,0.9095368229276154,567,7.0
76,871,2022-09-11,Colorado,13005.0,9,2022,14271.0,0.9112886272861047,no,,,0.9112886272861047,581,14.0
77,879,2022-11-06,Colorado,13034.0,11,2022,14271.0,0.9133207203419522,no,,,0.9133207203419522,637,56.0
78,881,2022-11-20,Colorado,13059.0,11,2022,14271.0,0.9150725247004414,no,,,0.9150725247004414,651,14.0
79,882,2022-11-27,Colorado,13059.0,11,2022,14271.0,0.9150725247004414,no,,,0.9150725247004414,658,7.0
80,886,2023-01-01,Colorado,13062.0,1,2023,14271.0,0.9152827412234602,no,,,0.9152827412234602,693,35.0
0,635,2021-01-24,California,8782.0,1,2021,99801.0,0.08799511026943618,yes,2021-03-01,1B,0.08799511026943618,0,
1,636,2021-01-31,California,18959.0,1,2021,99801.0,0.1899680363924209,yes,2021-03-01,1B,0.1899680363924209,7,7.0
2,637,2021-02-07,California,28008.0,2,2021,99801.0,0.2806384705564072,yes,2021-03-01,1B,0.2806384705564072,14,7.0
3,638,2021-02-14,California,35273.0,2,2021,99801.0,0.3534333323313394,yes,2021-03-01,1B,0.3534333323313394,21,7.0
4,639,2021-02-21,California,38795.0,2,2021,99801.0,0.3887235598841695,yes,2021-03-01,1B,0.3887235598841695,28,7.0
5,640,2021-02-28,California,41834.0,2,2021,99801.0,0.4191741565715774,yes,2021-03-01,1B,0.4191741565715774,35,7.0
6,641,2021-03-07,California,42487.0,3,2021,99801.0,0.4257171771825934,yes,2021-03-01,1B,0.4257171771825934,42,7.0
7,642,2021-03-14,California,43437.0,3,2021,99801.0,0.4352361198785583,yes,2021-03-01,1B,0.4352361198785583,49,7.0
8,643,2021-03-21,California,44502.0,3,2021,99801.0,0.44590735563771905,yes,2021-03-01,1B,0.44590735563771905,56,7.0
9,644,2021-03-28,California,44502.0,3,2021,99801.0,0.44590735563771905,yes,2021-03-01,1B,0.44590735563771905,63,7.0
10,645,2021-04-04,California,20588.0,4,2021,99801.0,0.20629051813108085,yes,2021-03-01,1B,,70,7.0
11,646,2021-04-11,California,66166.0,4,2021,99801.0,0.6629793288644402,yes,2021-03-01,1B,0.6629793288644402,77,7.0
12,647,2021-04-18,California,66801.0,4,2021,99801.0,0.6693419905612168,yes,2021-03-01,1B,0.6693419905612168,84,7.0
13,648,2021-04-25,California,67377.0,4,2021,99801.0,0.6751134758168755,yes,2021-03-01,1B,0.6751134758168755,91,7.0
14,649,2021-05-02,California,67798.0,5,2021,99801.0,0.67933187042214,yes,2021-03-01,1B,0.67933187042214,98,7.0
15,650,2021-05-09,California,68555.0,5,2021,99801.0,0.6869169647598722,yes,2021-03-01,1B,0.6869169647598722,105,7.0
16,651,2021-05-16,California,69302.0,5,2021,99801.0,0.6944018597008046,yes,2021-03-01,1B,0.6944018597008046,112,7.0
17,652,2021-05-23,California,69537.0,5,2021,99801.0,0.696756545525596,yes,2021-03-01,1B,0.696756545525596,119,7.0
18,653,2021-05-30,California,70410.0,5,2021,99801.0,0.7055039528662037,yes,2021-03-01,1B,0.7055039528662037,126,7.0
19,654,2021-06-06,California,70890.0,6,2021,99801.0,0.7103135239125861,yes,2021-03-01,1B,0.7103135239125861,133,7.0
20,655,2021-06-13,California,71368.0,6,2021,99801.0,0.7151030550796085,yes,2021-03-01,1B,0.7151030550796085,140,7.0
21,656,2021-06-20,California,71869.0,6,2021,99801.0,0.7201230448592699,yes,2021-03-01,1B,0.7201230448592699,147,7.0
22,657,2021-06-27,California,72314.0,6,2021,99801.0,0.7245819180168536,yes,2021-03-01,1B,0.7245819180168536,154,7.0
23,658,2021-07-04,California,72651.0,7,2021,99801.0,0.7279586376890012,yes,2021-03-01,1B,0.7279586376890012,161,7.0
24,659,2021-07-11,California,73655.0,7,2021,99801.0,0.7380186571276841,yes,2021-03-01,1B,0.7380186571276841,168,7.0
25,660,2021-07-18,California,74205.0,7,2021,99801.0,0.7435296239516638,yes,2021-03-01,1B,0.7435296239516638,175,7.0
26,661,2021-07-25,California,74769.0,7,2021,99801.0,0.7491808699311631,yes,2021-03-01,1B,0.7491808699311631,182,7.0
27,662,2021-08-01,California,75413.0,8,2021,99801.0,0.7556337110850593,yes,2021-03-01,1B,0.7556337110850593,189,7.0
28,663,2021-08-08,California,76128.0,8,2021,99801.0,0.7627979679562329,yes,2021-03-01,1B,0.7627979679562329,196,7.0
29,664,2021-08-15,California,76728.0,8,2021,99801.0,0.7688099317642108,yes,2021-03-01,1B,0.7688099317642108,203,7.0
30,665,2021-08-22,California,77140.0,8,2021,99801.0,0.7729381469123556,yes,2021-03-01,1B,0.7729381469123556,210,7.0
31,666,2021-08-29,California,77502.0,8,2021,99801.0,0.7765653650765022,yes,2021-03-01,1B,0.7765653650765022,217,7.0
32,667,2021-09-05,California,77503.0,9,2021,99801.0,0.7765753850161822,yes,2021-03-01,1B,0.7765753850161822,224,7.0
33,668,2021-09-12,California,77591.0,9,2021,99801.0,0.777457139708019,yes,2021-03-01,1B,0.777457139708019,231,7.0
34,669,2021-09-19,California,77672.0,9,2021,99801.0,0.778268754822096,yes,2021-03-01,1B,0.778268754822096,238,7.0
35,670,2021-09-26,California,77956.0,9,2021,99801.0,0.7811144176912055,yes,2021-03-01,1B,0.7811144176912055,245,7.0
36,671,2021-10-03,California,78153.0,10,2021,99801.0,0.7830883458081582,yes,2021-03-01,1B,0.7830883458081582,252,7.0
37,672,2021-10-10,California,78491.0,10,2021,99801.0,0.7864750854199858,yes,2021-03-01,1B,0.7864750854199858,259,7.0
38,673,2021-10-17,California,78947.0,10,2021,99801.0,0.7910441779140489,yes,2021-03-01,1B,0.7910441779140489,266,7.0
39,674,2021-10-24,California,79342.0,10,2021,99801.0,0.7950020540876344,yes,2021-03-01,1B,0.7950020540876344,273,7.0
40,675,2021-10-31,California,79360.0,10,2021,99801.0,0.7951824130018738,yes,2021-03-01,1B,0.7951824130018738,280,7.0
41,676,2021-11-07,California,80433.0,11,2021,99801.0,0.8059338082784742,yes,2021-03-01,1B,0.8059338082784742,287,7.0
42,677,2021-11-14,California,80835.0,11,2021,99801.0,0.8099618240298193,yes,2021-03-01,1B,0.8099618240298193,294,7.0
43,678,2021-11-21,California,80811.0,11,2021,99801.0,0.8097213454775002,yes,2021-03-01,1B,,301,7.0
44,679,2021-11-28,California,81281.0,11,2021,99801.0,0.8144307171270829,yes,2021-03-01,1B,0.8144307171270829,308,7.0
45,680,2021-12-05,California,81561.0,12,2021,99801.0,0.8172363002374726,yes,2021-03-01,1B,0.8172363002374726,315,7.0
46,681,2021-12-12,California,81917.0,12,2021,99801.0,0.8208033987635395,yes,2021-03-01,1B,0.8208033987635395,322,7.0
47,682,2021-12-19,California,82322.0,12,2021,99801.0,0.8248614743339245,yes,2021-03-01,1B,0.8248614743339245,329,7.0
48,683,2021-12-26,California,81983.0,12,2021,99801.0,0.821464714782417,yes,2021-03-01,1B,,336,7.0
49,684,2022-01-02,California,82399.0,1,2022,99801.0,0.8256330096892817,yes,2021-03-01,1B,0.8256330096892817,343,7.0
50,685,2022-01-09,California,82233.0,1,2022,99801.0,0.8239696997024077,yes,2021-03-01,1B,,350,7.0
51,686,2022-01-16,California,81970.0,1,2022,99801.0,0.8213344555665775,yes,2021-03-01,1B,,357,7.0
52,687,2022-01-23,California,81451.0,1,2022,99801.0,0.8161341068726766,yes,2021-03-01,1B,,364,7.0
53,688,2022-01-30,California,80977.0,1,2022,99801.0,0.8113846554643741,yes,2021-03-01,1B,,371,7.0
54,689,2022-02-06,California,80621.0,2,2022,99801.0,0.8078175569383073,yes,2021-03-01,1B,,378,7.0
55,690,2022-02-13,California,80149.0,2,2022,99801.0,0.8030881454093647,yes,2021-03-01,1B,,385,7.0
56,691,2022-02-20,California,80186.0,2,2022,99801.0,0.8034588831775232,yes,2021-03-01,1B,,392,7.0
57,692,2022-02-27,California,80214.0,2,2022,99801.0,0.8037394414885622,yes,2021-03-01,1B,,399,7.0
58,693,2022-03-06,California,80262.0,3,2022,99801.0,0.8042203985932005,yes,2021-03-01,1B,,406,7.0
59,694,2022-03-13,California,80166.0,3,2022,99801.0,0.803258484383924,yes,2021-03-01,1B,,413,7.0
60,695,2022-03-20,California,80148.0,3,2022,99801.0,0.8030781254696847,yes,2021-03-01,1B,,420,7.0
61,696,2022-03-27,California,80260.0,3,2022,99801.0,0.8042003587138405,yes,2021-03-01,1B,,427,7.0
62,697,2022-04-03,California,80117.0,4,2022,99801.0,0.8027675073396058,yes,2021-03-01,1B,,434,7.0
0,197,2021-03-07,Alaska,1472.0,3,2021,4729.0,0.31127088179319096,yes,2021-02-01,1B,0.31127088179319096,0,
1,198,2021-03-14,Alaska,1926.0,3,2021,4729.0,0.4072742651723409,yes,2021-02-01,1B,0.4072742651723409,7,7.0
2,199,2021-03-21,Alaska,2059.0,3,2021,4729.0,0.43539860435610067,yes,2021-02-01,1B,0.43539860435610067,14,7.0
3,200,2021-03-28,Alaska,2048.0,3,2021,4729.0,0.4330725311905265,yes,2021-02-01,1B,,21,7.0
4,201,2021-04-04,Alaska,2513.0,4,2021,4729.0,0.5314019877352506,yes,2021-02-01,1B,0.5314019877352506,28,7.0
5,202,2021-04-11,Alaska,2677.0,4,2021,4729.0,0.5660816240219919,yes,2021-02-01,1B,0.5660816240219919,35,7.0
6,203,2021-04-18,Alaska,2770.0,4,2021,4729.0,0.5857475153309367,yes,2021-02-01,1B,0.5857475153309367,42,7.0
7,204,2021-04-25,Alaska,2764.0,4,2021,4729.0,0.5844787481497146,yes,2021-02-01,1B,,49,7.0
8,205,2021-05-02,Alaska,3068.0,5,2021,4729.0,0.6487629519983084,yes,2021-02-01,1B,0.6487629519983084,56,7.0
9,206,2021-05-09,Alaska,3153.0,5,2021,4729.0,0.6667371537322901,yes,2021-02-01,1B,0.6667371537322901,63,7.0
10,207,2021-05-16,Alaska,3235.0,5,2021,4729.0,0.6840769718756609,yes,2021-02-01,1B,0.6840769718756609,70,7.0
11,208,2021-05-23,Alaska,3290.0,5,2021,4729.0,0.6957073377035314,yes,2021-02-01,1B,0.6957073377035314,77,7.0
12,209,2021-05-30,Alaska,3344.0,5,2021,4729.0,0.7071262423345316,yes,2021-02-01,1B,0.7071262423345316,84,7.0
13,210,2021-06-06,Alaska,3381.0,6,2021,4729.0,0.7149503066187355,yes,2021-02-01,1B,0.7149503066187355,91,7.0
14,211,2021-06-13,Alaska,3379.0,6,2021,4729.0,0.7145273842249947,yes,2021-02-01,1B,,98,7.0
15,212,2021-06-20,Alaska,2820.0,6,2021,4729.0,0.5963205751744555,yes,2021-02-01,1B,,105,7.0
16,213,2021-06-27,Alaska,2826.0,6,2021,4729.0,0.5975893423556777,yes,2021-02-01,1B,,112,7.0
17,214,2021-07-04,Alaska,2781.0,7,2021,4729.0,0.5880735884965109,yes,2021-02-01,1B,,119,7.0
18,215,2021-07-11,Alaska,2781.0,7,2021,4729.0,0.5880735884965109,yes,2021-02-01,1B,,126,7.0
19,216,2021-07-18,Alaska,2781.0,7,2021,4729.0,0.5880735884965109,yes,2021-02-01,1B,,133,7.0
20,217,2021-07-25,Alaska,2781.0,7,2021,4729.0,0.5880735884965109,yes,2021-02-01,1B,,140,7.0
21,218,2021-08-01,Alaska,2880.0,8,2021,4729.0,0.609008246986678,yes,2021-02-01,1B,,147,7.0
22,219,2021-08-08,Alaska,2880.0,8,2021,4729.0,0.609008246986678,yes,2021-02-01,1B,,154,7.0
23,220,2021-08-15,Alaska,2880.0,8,2021,4729.0,0.609008246986678,yes,2021-02-01,1B,,161,7.0
24,221,2021-08-22,Alaska,2880.0,8,2021,4729.0,0.609008246986678,yes,2021-02-01,1B,,168,7.0
25,222,2021-08-29,Alaska,2913.0,8,2021,4729.0,0.6159864664834003,yes,2021-02-01,1B,,175,7.0
26,223,2021-09-05,Alaska,2925.0,9,2021,4729.0,0.6185240008458448,yes,2021-02-01,1B,,182,7.0
27,224,2021-09-12,Alaska,2953.0,9,2021,4729.0,0.6244449143582153,yes,2021-02-01,1B,,189,7.0
28,225,2021-09-19,Alaska,2938.0,9,2021,4729.0,0.6212729964051596,yes,2021-02-01,1B,,196,7.0
29,226,2021-09-26,Alaska,2975.0,9,2021,4729.0,0.6290970606893636,yes,2021-02-01,1B,,203,7.0
30,227,2021-10-03,Alaska,2940.0,10,2021,4729.0,0.6216959187989004,yes,2021-02-01,1B,,210,7.0
31,228,2021-10-10,Alaska,2954.0,10,2021,4729.0,0.6246563755550857,yes,2021-02-01,1B,,217,7.0
32,229,2021-10-17,Alaska,2964.0,10,2021,4729.0,0.6267709875237893,yes,2021-02-01,1B,,224,7.0
33,230,2021-10-24,Alaska,2995.0,10,2021,4729.0,0.633326284626771,yes,2021-02-01,1B,,231,7.0
34,231,2021-10-31,Alaska,2959.0,10,2021,4729.0,0.6257136815394375,yes,2021-02-01,1B,,238,7.0
35,232,2021-11-07,Alaska,2998.0,11,2021,4729.0,0.6339606682173821,yes,2021-02-01,1B,,245,7.0
36,233,2021-11-14,Alaska,2976.0,11,2021,4729.0,0.6293085218862339,yes,2021-02-01,1B,,252,7.0
37,234,2021-11-21,Alaska,2961.0,11,2021,4729.0,0.6261366039331783,yes,2021-02-01,1B,,259,7.0
38,235,2021-11-28,Alaska,2977.0,11,2021,4729.0,0.6295199830831042,yes,2021-02-01,1B,,266,7.0
39,236,2021-12-05,Alaska,2963.0,12,2021,4729.0,0.626559526326919,yes,2021-02-01,1B,,273,7.0
40,237,2021-12-12,Alaska,2957.0,12,2021,4729.0,0.6252907591456968,yes,2021-02-01,1B,,280,7.0
41,238,2021-12-19,Alaska,2959.0,12,2021,4729.0,0.6257136815394375,yes,2021-02-01,1B,,287,7.0
42,239,2021-12-26,Alaska,2958.0,12,2021,4729.0,0.6255022203425671,yes,2021-02-01,1B,,294,7.0
43,240,2022-01-02,Alaska,2962.0,1,2022,4729.0,0.6263480651300486,yes,2021-02-01,1B,,301,7.0
44,241,2022-01-09,Alaska,2981.0,1,2022,4729.0,0.6303658278705857,yes,2021-02-01,1B,,308,7.0
45,242,2022-01-16,Alaska,2981.0,1,2022,4729.0,0.6303658278705857,yes,2021-02-01,1B,,315,7.0
46,243,2022-01-23,Alaska,3038.0,1,2022,4729.0,0.642419116092197,yes,2021-02-01,1B,,322,7.0
47,244,2022-01-30,Alaska,3007.0,1,2022,4729.0,0.6358638189892155,yes,2021-02-01,1B,,329,7.0
48,245,2022-02-06,Alaska,2958.0,2,2022,4729.0,0.6255022203425671,yes,2021-02-01,1B,,336,7.0
49,246,2022-02-13,Alaska,2955.0,2,2022,4729.0,0.624867836751956,yes,2021-02-01,1B,,343,7.0
50,247,2022-02-20,Alaska,2955.0,2,2022,4729.0,0.624867836751956,yes,2021-02-01,1B,,350,7.0
51,248,2022-02-27,Alaska,2984.0,2,2022,4729.0,0.6310002114611969,yes,2021-02-01,1B,,357,7.0
52,250,2022-03-13,Alaska,2967.0,3,2022,4729.0,0.6274053711144005,yes,2021-02-01,1B,,371,14.0
53,251,2022-03-20,Alaska,2921.0,3,2022,4729.0,0.6176781560583633,yes,2021-02-01,1B,,378,7.0
54,252,2022-03-27,Alaska,2943.0,3,2022,4729.0,0.6223303023895115,yes,2021-02-01,1B,,385,7.0
55,253,2022-04-03,Alaska,2917.0,4,2022,4729.0,0.6168323112708818,yes,2021-02-01,1B,,392,7.0
56,254,2022-04-10,Alaska,2937.0,4,2022,4729.0,0.6210615352082893,yes,2021-02-01,1B,,399,7.0
57,255,2022-04-17,Alaska,2958.0,4,2022,4729.0,0.6255022203425671,yes,2021-02-01,1B,,406,7.0
58,256,2022-04-24,Alaska,2934.0,4,2022,4729.0,0.6204271516176781,yes,2021-02-01,1B,,413,7.0
59,257,2022-05-01,Alaska,2979.0,5,2022,4729.0,0.629942905476845,yes,2021-02-01,1B,,420,7.0
0,54,2021-04-04,Alabama,871.0,4,2021,18279.0,0.04765030909787187,yes,2021-04-01,1B,0.04765030909787187,0,
1,55,2021-04-11,Alabama,1184.0,4,2021,18279.0,0.06477378412385798,yes,2021-04-01,1B,0.06477378412385798,7,7.0
2,56,2021-04-18,Alabama,1740.0,4,2021,18279.0,0.09519120301985885,yes,2021-04-01,1B,0.09519120301985885,14,7.0
3,57,2021-04-25,Alabama,1972.0,4,2021,18279.0,0.1078833634225067,yes,2021-04-01,1B,0.1078833634225067,21,7.0
4,58,2021-05-02,Alabama,2798.0,5,2021,18279.0,0.15307183106296843,yes,2021-04-01,1B,0.15307183106296843,28,7.0
5,59,2021-05-09,Alabama,3508.0,5,2021,18279.0,0.19191421850210624,yes,2021-04-01,1B,0.19191421850210624,35,7.0
6,60,2021-05-16,Alabama,4845.0,5,2021,18279.0,0.2650582635811587,yes,2021-04-01,1B,0.2650582635811587,42,7.0
7,61,2021-05-23,Alabama,7348.0,5,2021,18279.0,0.4019913562011051,yes,2021-04-01,1B,0.4019913562011051,49,7.0
8,62,2021-05-30,Alabama,9373.0,5,2021,18279.0,0.5127742217845616,yes,2021-04-01,1B,0.5127742217845616,56,7.0
9,63,2021-06-06,Alabama,10579.0,6,2021,18279.0,0.5787515728431534,yes,2021-04-01,1B,0.5787515728431534,63,7.0
10,64,2021-06-13,Alabama,10671.0,6,2021,18279.0,0.5837846709338586,yes,2021-04-01,1B,0.5837846709338586,70,7.0
11,65,2021-06-20,Alabama,10671.0,6,2021,18279.0,0.5837846709338586,yes,2021-04-01,1B,0.5837846709338586,77,7.0
12,66,2021-06-27,Alabama,10811.0,6,2021,18279.0,0.5914437332458012,yes,2021-04-01,1B,0.5914437332458012,84,7.0
13,67,2021-07-04,Alabama,10811.0,7,2021,18279.0,0.5914437332458012,yes,2021-04-01,1B,0.5914437332458012,91,7.0
14,68,2021-07-11,Alabama,10947.0,7,2021,18279.0,0.5988839652059741,yes,2021-04-01,1B,0.5988839652059741,98,7.0
15,69,2021-07-18,Alabama,10971.0,7,2021,18279.0,0.6001969473165928,yes,2021-04-01,1B,0.6001969473165928,105,7.0
16,70,2021-07-25,Alabama,10971.0,7,2021,18279.0,0.6001969473165928,yes,2021-04-01,1B,0.6001969473165928,112,7.0
17,71,2021-08-01,Alabama,11074.0,8,2021,18279.0,0.6058318288746649,yes,2021-04-01,1B,0.6058318288746649,119,7.0
18,72,2021-08-08,Alabama,11255.0,8,2021,18279.0,0.6157339022922479,yes,2021-04-01,1B,0.6157339022922479,126,7.0
19,73,2021-08-15,Alabama,11355.0,8,2021,18279.0,0.6212046610864927,yes,2021-04-01,1B,0.6212046610864927,133,7.0
20,74,2021-08-22,Alabama,11399.0,8,2021,18279.0,0.6236117949559604,yes,2021-04-01,1B,0.6236117949559604,140,7.0
21,75,2021-08-29,Alabama,11517.0,8,2021,18279.0,0.6300672903331692,yes,2021-04-01,1B,0.6300672903331692,147,7.0
22,76,2021-09-05,Alabama,11517.0,9,2021,18279.0,0.6300672903331692,yes,2021-04-01,1B,0.6300672903331692,154,7.0
23,77,2021-09-12,Alabama,11554.0,9,2021,18279.0,0.6320914710870398,yes,2021-04-01,1B,0.6320914710870398,161,7.0
24,78,2021-09-19,Alabama,11759.0,9,2021,18279.0,0.6433065266152416,yes,2021-04-01,1B,0.6433065266152416,168,7.0
25,79,2021-09-26,Alabama,11827.0,9,2021,18279.0,0.6470266425953279,yes,2021-04-01,1B,0.6470266425953279,175,7.0
26,80,2021-10-03,Alabama,11836.0,10,2021,18279.0,0.64751901088681,yes,2021-04-01,1B,0.64751901088681,182,7.0
27,81,2021-10-10,Alabama,11889.0,10,2021,18279.0,0.6504185130477598,yes,2021-04-01,1B,0.6504185130477598,189,7.0
28,82,2021-10-17,Alabama,11895.0,10,2021,18279.0,0.6507467585754144,yes,2021-04-01,1B,0.6507467585754144,196,7.0
29,83,2021-10-24,Alabama,11919.0,10,2021,18279.0,0.6520597406860331,yes,2021-04-01,1B,0.6520597406860331,203,7.0
30,84,2021-10-31,Alabama,11919.0,10,2021,18279.0,0.6520597406860331,yes,2021-04-01,1B,0.6520597406860331,210,7.0
31,85,2021-11-07,Alabama,11948.0,11,2021,18279.0,0.6536462607363641,yes,2021-04-01,1B,0.6536462607363641,217,7.0
32,86,2021-11-14,Alabama,11967.0,11,2021,18279.0,0.6546857049072706,yes,2021-04-01,1B,0.6546857049072706,224,7.0
33,87,2021-11-21,Alabama,11967.0,11,2021,18279.0,0.6546857049072706,yes,2021-04-01,1B,0.6546857049072706,231,7.0
34,88,2021-11-28,Alabama,12067.0,11,2021,18279.0,0.6601564637015154,yes,2021-04-01,1B,0.6601564637015154,238,7.0
35,89,2021-12-05,Alabama,12087.0,12,2021,18279.0,0.6612506154603643,yes,2021-04-01,1B,0.6612506154603643,245,7.0
36,90,2021-12-12,Alabama,12090.0,12,2021,18279.0,0.6614147382241917,yes,2021-04-01,1B,0.6614147382241917,252,7.0
37,91,2021-12-19,Alabama,12093.0,12,2021,18279.0,0.661578860988019,yes,2021-04-01,1B,0.661578860988019,259,7.0
38,92,2021-12-26,Alabama,12093.0,12,2021,18279.0,0.661578860988019,yes,2021-04-01,1B,0.661578860988019,266,7.0
39,93,2022-01-02,Alabama,12099.0,1,2022,18279.0,0.6619071065156737,yes,2021-04-01,1B,0.6619071065156737,273,7.0
40,94,2022-01-09,Alabama,12099.0,1,2022,18279.0,0.6619071065156737,yes,2021-04-01,1B,0.6619071065156737,280,7.0
41,95,2022-01-16,Alabama,12160.0,1,2022,18279.0,0.665244269380163,yes,2021-04-01,1B,0.665244269380163,287,7.0
42,96,2022-01-23,Alabama,12160.0,1,2022,18279.0,0.665244269380163,yes,2021-04-01,1B,0.665244269380163,294,7.0
43,97,2022-01-30,Alabama,12162.0,1,2022,18279.0,0.6653536845560479,yes,2021-04-01,1B,0.6653536845560479,301,7.0
44,98,2022-02-06,Alabama,12176.0,2,2022,18279.0,0.6661195907872421,yes,2021-04-01,1B,0.6661195907872421,308,7.0
45,99,2022-02-13,Alabama,12176.0,2,2022,18279.0,0.6661195907872421,yes,2021-04-01,1B,0.6661195907872421,315,7.0
46,100,2022-02-20,Alabama,12203.0,2,2022,18279.0,0.6675966956616882,yes,2021-04-01,1B,0.6675966956616882,322,7.0
47,101,2022-02-27,Alabama,12210.0,2,2022,18279.0,0.6679796487772854,yes,2021-04-01,1B,0.6679796487772854,329,7.0
48,102,2022-03-06,Alabama,12211.0,3,2022,18279.0,0.6680343563652279,yes,2021-04-01,1B,0.6680343563652279,336,7.0
49,103,2022-03-13,Alabama,12211.0,3,2022,18279.0,0.6680343563652279,yes,2021-04-01,1B,0.6680343563652279,343,7.0
50,104,2022-03-20,Alabama,12382.0,3,2022,18279.0,0.6773893539033864,yes,2021-04-01,1B,0.6773893539033864,350,7.0
51,105,2022-03-27,Alabama,12399.0,3,2022,18279.0,0.678319382898408,yes,2021-04-01,1B,0.678319382898408,357,7.0
52,106,2022-04-03,Alabama,12399.0,4,2022,18279.0,0.678319382898408,yes,2021-04-01,1B,0.678319382898408,364,7.0
53,107,2022-04-10,Alabama,12409.0,4,2022,18279.0,0.6788664587778325,yes,2021-04-01,1B,0.6788664587778325,371,7.0
54,108,2022-04-17,Alabama,12409.0,4,2022,18279.0,0.6788664587778325,yes,2021-04-01,1B,0.6788664587778325,378,7.0
55,109,2022-04-24,Alabama,12441.0,4,2022,18279.0,0.6806171015919908,yes,2021-04-01,1B,0.6806171015919908,385,7.0
56,110,2022-05-01,Alabama,12441.0,5,2022,18279.0,0.6806171015919908,yes,2021-04-01,1B,0.6806171015919908,392,7.0
57,111,2022-05-08,Alabama,12441.0,5,2022,18279.0,0.6806171015919908,yes,2021-04-01,1B,0.6806171015919908,399,7.0
58,112,2022-05-15,Alabama,12491.0,5,2022,18279.0,0.6833524809891132,yes,2021-04-01,1B,0.6833524809891132,406,7.0
59,113,2022-05-22,Alabama,12491.0,5,2022,18279.0,0.6833524809891132,yes,2021-04-01,1B,0.6833524809891132,413,7.0
